time	V(out)
1.056983264151744e-02	-9.777803e+00
1.058545764151744e-02	-1.174469e+01
1.060108264151744e-02	-1.359908e+01
1.061670764151744e-02	-1.532309e+01
1.063233264151744e-02	-1.690018e+01
1.064795764151744e-02	-1.831519e+01
1.066358264151744e-02	-1.955446e+01
1.067920764151744e-02	-2.060604e+01
1.069483264151744e-02	-2.145980e+01
1.071045764151744e-02	-2.210752e+01
1.072608264151744e-02	-2.254296e+01
1.074170764151744e-02	-2.276193e+01
1.075733264151744e-02	-2.276231e+01
1.077295764151744e-02	-2.254411e+01
1.078858264151744e-02	-2.210942e+01
1.080420764151744e-02	-2.146243e+01
1.081983264151744e-02	-2.060938e+01
1.083545764151744e-02	-1.955847e+01
1.085108264151744e-02	-1.831983e+01
1.086670764151744e-02	-1.690538e+01
1.088233264151744e-02	-1.532868e+01
1.089795764151744e-02	-1.360496e+01
1.091358264151744e-02	-1.175089e+01
1.092920764151744e-02	-9.784290e+00
1.094483264151744e-02	-7.724100e+00
1.096045764151744e-02	-5.590151e+00
1.097608264151744e-02	-3.402993e+00
1.099170764151744e-02	-1.183690e+00
1.100733264151744e-02	1.046388e+00
1.102295764151744e-02	3.265762e+00
1.103858264151744e-02	5.453059e+00
1.105420764151744e-02	7.587213e+00
1.106983264151745e-02	9.647671e+00
1.108545764151745e-02	1.161458e+01
1.110108264151745e-02	1.346899e+01
1.111670764151745e-02	1.519303e+01
1.113233264151745e-02	1.678263e+01
1.114325235148048e-02	1.779645e+01
1.115546242999177e-02	1.881572e+01
1.116988600364823e-02	1.987556e+01
1.118551100364823e-02	2.084484e+01
1.120113600364823e-02	2.161640e+01
1.121676100364823e-02	2.217915e+01
1.123238600364823e-02	2.252769e+01
1.124801100364823e-02	2.265865e+01
1.126363600364823e-02	2.257077e+01
1.127926100364823e-02	2.226491e+01
1.129488600364823e-02	2.174400e+01
1.131051100364823e-02	2.101306e+01
1.132613600364823e-02	2.007913e+01
1.134176100364823e-02	1.895121e+01
1.135738600364823e-02	1.764015e+01
1.137301100364823e-02	1.615855e+01
1.138863600364823e-02	1.452153e+01
1.140386355986128e-02	1.278998e+01
1.141948855986128e-02	1.089043e+01
1.143511355986128e-02	8.886212e+00
1.145073855986128e-02	6.795801e+00
1.146636355986128e-02	4.639324e+00
1.148198855986128e-02	2.437549e+00
1.149761355986128e-02	2.116794e-01
1.151323855986128e-02	-2.016847e+00
1.152886355986128e-02	-4.226570e+00
1.154448855986128e-02	-6.396205e+00
1.156011355986128e-02	-8.504859e+00
1.157573855986128e-02	-1.053222e+01
1.159136355986128e-02	-1.245876e+01
1.160698855986128e-02	-1.426590e+01
1.162261355986128e-02	-1.593625e+01
1.163823855986128e-02	-1.745378e+01
1.165386355986128e-02	-1.880389e+01
1.166948855986128e-02	-1.997352e+01
1.168511355986128e-02	-2.095142e+01
1.170073855986128e-02	-2.172817e+01
1.171636355986128e-02	-2.229627e+01
1.173198855986128e-02	-2.265027e+01
1.174761355986128e-02	-2.278675e+01
1.176323855986128e-02	-2.270440e+01
1.177886355986128e-02	-2.240401e+01
1.179448855986128e-02	-2.188848e+01
1.181011355986128e-02	-2.116276e+01
1.182573855986128e-02	-2.023385e+01
1.184136355986128e-02	-1.911069e+01
