time	V(out)
Step Information: G=10m  (Run: 1/21)
2.570336010327329e-003	1.258370e-001
2.589867260327329e-003	1.574616e-001
2.609398510327328e-003	1.867178e-001
2.628929760327328e-003	2.131656e-001
2.648461010327328e-003	2.364072e-001
2.667992260327327e-003	2.560930e-001
2.687523510327327e-003	2.719269e-001
2.707054760327326e-003	2.836708e-001
2.726586010327326e-003	2.911480e-001
2.746117260327325e-003	2.942461e-001
2.765648510327325e-003	2.929184e-001
2.785179760327325e-003	2.871850e-001
2.804711010327324e-003	2.771320e-001
2.824242260327324e-003	2.629108e-001
2.843773510327323e-003	2.447351e-001
2.863304760327323e-003	2.228783e-001
2.882836010327323e-003	1.976693e-001
2.902367260327322e-003	1.694871e-001
2.921898510327322e-003	1.387557e-001
2.941429760327321e-003	1.059373e-001
2.960961010327321e-003	7.152547e-002
2.980492260327320e-003	3.603784e-002
3.000023510327320e-003	8.162548e-006
3.019554760327320e-003	-3.602163e-002
3.039086010327319e-003	-7.150963e-002
3.058617260327319e-003	-1.059221e-001
3.078148510327318e-003	-1.387413e-001
3.097679760327318e-003	-1.694738e-001
3.117211010327318e-003	-1.976572e-001
3.136742260327317e-003	-2.228677e-001
3.156273510327317e-003	-2.447260e-001
3.175804760327316e-003	-2.629034e-001
3.195336010327316e-003	-2.771266e-001
3.214867260327315e-003	-2.871814e-001
3.234398510327315e-003	-2.929168e-001
3.253929760327315e-003	-2.942465e-001
3.273461010327314e-003	-2.911504e-001
3.292992260327314e-003	-2.836751e-001
3.312523510327313e-003	-2.719331e-001
3.332054760327313e-003	-2.561010e-001
3.351586010327313e-003	-2.364169e-001
3.371117260327312e-003	-2.131768e-001
3.390648510327312e-003	-1.867304e-001
3.410179760327311e-003	-1.574754e-001
3.429711010327311e-003	-1.258518e-001
3.449242260327310e-003	-9.233524e-002
3.468773510327310e-003	-5.742990e-002
3.488304760327310e-003	-2.166076e-002
3.512718822827309e-003	2.344519e-002
3.532250072827309e-003	5.918412e-002
3.551781322827308e-003	9.403287e-002
3.571312572827308e-003	1.274673e-001
3.590843822827307e-003	1.589845e-001
3.610375072827307e-003	1.881104e-001
3.629906322827307e-003	2.144069e-001
